-1,5,E4ZFVX44ifufdADUv+SkE9ep90A=,7npz9t+fBKsO6mwcnmIurxBiRw0=
-7,3,otfIp5dO4QPAPbQV8FFj62s6+UE=,+P6VpxTRPgLO09pbW8nsFJsq2ac=
-6,4,otfIp5dO4QPAPbQV8FFj62s6+UE=,+pnYIZ6VYZlhMhdZ6SUVi7yFB0Y=
-6,3,otfIp5dO4QPAPbQV8FFj62s6+UE=,bASZxMw6/5c/8qNl8v8sskwONTU=
-7,4,otfIp5dO4QPAPbQV8FFj62s6+UE=,zMlAQu2Q+4Qj6RJTsXe94+BjjL4=
-9,1,u35vzUiX/mg7n2RpIX9UmihOJhs=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-8,3,b+7s87F5owX10r84/Elal1njZ3Y=,+P6VpxTRPgLO09pbW8nsFJsq2ac=
-8,1,b+7s87F5owX10r84/Elal1njZ3Y=,vnXZFsqQ/0gsrZE7F4d8lOU7f+A=
-9,4,b+7s87F5owX10r84/Elal1njZ3Y=,go24x4yko8RAbM9TyLI9M61Rd6o=
-8,4,b+7s87F5owX10r84/Elal1njZ3Y=,zMlAQu2Q+4Qj6RJTsXe94+BjjL4=
-8,2,b+7s87F5owX10r84/Elal1njZ3Y=,+P6VpxTRPgLO09pbW8nsFJsq2ac=
-9,2,b+7s87F5owX10r84/Elal1njZ3Y=,O/+GxirZV8MMzFlmiWH77JcqAeE=
-9,3,b+7s87F5owX10r84/Elal1njZ3Y=,O/+GxirZV8MMzFlmiWH77JcqAeE=
-7,1,b+7s87F5owX10r84/Elal1njZ3Y=,vnXZFsqQ/0gsrZE7F4d8lOU7f+A=
-6,2,b+7s87F5owX10r84/Elal1njZ3Y=,bASZxMw6/5c/8qNl8v8sskwONTU=
-5,2,b+7s87F5owX10r84/Elal1njZ3Y=,bASZxMw6/5c/8qNl8v8sskwONTU=
-7,2,b+7s87F5owX10r84/Elal1njZ3Y=,+P6VpxTRPgLO09pbW8nsFJsq2ac=
-4,2,E4ZFVX44ifufdADUv+SkE9ep90A=,696hzC697uvWdFRN6AtsmpoLTsU=
-5,1,b+7s87F5owX10r84/Elal1njZ3Y=,gEbjESAqirn/cZI30YYWdURpS7M=
-6,1,b+7s87F5owX10r84/Elal1njZ3Y=,gEbjESAqirn/cZI30YYWdURpS7M=
-5,3,b+7s87F5owX10r84/Elal1njZ3Y=,bASZxMw6/5c/8qNl8v8sskwONTU=
-4,3,E4ZFVX44ifufdADUv+SkE9ep90A=,696hzC697uvWdFRN6AtsmpoLTsU=
-5,4,b+7s87F5owX10r84/Elal1njZ3Y=,+pnYIZ6VYZlhMhdZ6SUVi7yFB0Y=
-3,3,E4ZFVX44ifufdADUv+SkE9ep90A=,696hzC697uvWdFRN6AtsmpoLTsU=
-3,2,E4ZFVX44ifufdADUv+SkE9ep90A=,696hzC697uvWdFRN6AtsmpoLTsU=
-5,6,otfIp5dO4QPAPbQV8FFj62s6+UE=,+fp7yUDHmaE0XFhc4LgH80iKNyU=
-6,5,otfIp5dO4QPAPbQV8FFj62s6+UE=,+pnYIZ6VYZlhMhdZ6SUVi7yFB0Y=
-7,6,otfIp5dO4QPAPbQV8FFj62s6+UE=,JXTH5T0iV7T/u46gtH0f4iZFj5I=
-6,6,otfIp5dO4QPAPbQV8FFj62s6+UE=,+fp7yUDHmaE0XFhc4LgH80iKNyU=
-5,5,otfIp5dO4QPAPbQV8FFj62s6+UE=,+pnYIZ6VYZlhMhdZ6SUVi7yFB0Y=
-7,5,otfIp5dO4QPAPbQV8FFj62s6+UE=,zMlAQu2Q+4Qj6RJTsXe94+BjjL4=
-5,8,l4JujtiOO4yPL6QGb3SWA//x1qg=,HEmnZ5NSxKfnx18vEA2uc58qjb8=
-5,7,l4JujtiOO4yPL6QGb3SWA//x1qg=,+fp7yUDHmaE0XFhc4LgH80iKNyU=
-7,7,l4JujtiOO4yPL6QGb3SWA//x1qg=,JXTH5T0iV7T/u46gtH0f4iZFj5I=
-10,1,uVwPn0ap3zFkzVJ0Pl92ZTGdrfc=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-8,6,otfIp5dO4QPAPbQV8FFj62s6+UE=,JXTH5T0iV7T/u46gtH0f4iZFj5I=
-9,5,otfIp5dO4QPAPbQV8FFj62s6+UE=,go24x4yko8RAbM9TyLI9M61Rd6o=
-8,5,otfIp5dO4QPAPbQV8FFj62s6+UE=,zMlAQu2Q+4Qj6RJTsXe94+BjjL4=
-5,0,l4JujtiOO4yPL6QGb3SWA//x1qg=,gEbjESAqirn/cZI30YYWdURpS7M=
-7,0,l4JujtiOO4yPL6QGb3SWA//x1qg=,vnXZFsqQ/0gsrZE7F4d8lOU7f+A=
-6,0,l4JujtiOO4yPL6QGb3SWA//x1qg=,gEbjESAqirn/cZI30YYWdURpS7M=
-8,7,otfIp5dO4QPAPbQV8FFj62s6+UE=,JXTH5T0iV7T/u46gtH0f4iZFj5I=
-10,4,l4JujtiOO4yPL6QGb3SWA//x1qg=,go24x4yko8RAbM9TyLI9M61Rd6o=
-6,8,l4JujtiOO4yPL6QGb3SWA//x1qg=,HEmnZ5NSxKfnx18vEA2uc58qjb8=
-6,7,l4JujtiOO4yPL6QGb3SWA//x1qg=,+fp7yUDHmaE0XFhc4LgH80iKNyU=
-10,5,v0aqpMVWewd3XHNDce7o+Cepiic=,go24x4yko8RAbM9TyLI9M61Rd6o=
-8,0,l4JujtiOO4yPL6QGb3SWA//x1qg=,vnXZFsqQ/0gsrZE7F4d8lOU7f+A=
-9,0,uVwPn0ap3zFkzVJ0Pl92ZTGdrfc=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-10,0,uVwPn0ap3zFkzVJ0Pl92ZTGdrfc=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-5,9,l4JujtiOO4yPL6QGb3SWA//x1qg=,HEmnZ5NSxKfnx18vEA2uc58qjb8=
-10,2,l4JujtiOO4yPL6QGb3SWA//x1qg=,O/+GxirZV8MMzFlmiWH77JcqAeE=
-6,9,l4JujtiOO4yPL6QGb3SWA//x1qg=,HEmnZ5NSxKfnx18vEA2uc58qjb8=
-10,3,l4JujtiOO4yPL6QGb3SWA//x1qg=,O/+GxirZV8MMzFlmiWH77JcqAeE=
-11,10,bwC3CzX8iYnD/Li0bXu196iI7no=,gJfkUUB4/aCOOUDeJcmYHZTxzJU=
-10,10,bwC3CzX8iYnD/Li0bXu196iI7no=,iCon4Yg5uBTmZUFAG/qIzkEuUeQ=
-11,9,bwC3CzX8iYnD/Li0bXu196iI7no=,w4uIgRtBIdKu2vD2PReMuKAXUlg=
-8,12,bwC3CzX8iYnD/Li0bXu196iI7no=,hscIjTsoNGtZl7KElg2BrZbrkg8=
-9,9,bwC3CzX8iYnD/Li0bXu196iI7no=,+ojsgpEcI8F18xP17+YZN6ez87A=
-9,10,bwC3CzX8iYnD/Li0bXu196iI7no=,iCon4Yg5uBTmZUFAG/qIzkEuUeQ=
-10,9,bwC3CzX8iYnD/Li0bXu196iI7no=,+ojsgpEcI8F18xP17+YZN6ez87A=
-9,12,bwC3CzX8iYnD/Li0bXu196iI7no=,d0+aHeaoUSkpS9GvEb4U4oHYiq4=
-8,11,bwC3CzX8iYnD/Li0bXu196iI7no=,dlEBo7aLxb2lqf88cm4yeRGiYwk=
-8,10,bwC3CzX8iYnD/Li0bXu196iI7no=,dlEBo7aLxb2lqf88cm4yeRGiYwk=
-9,11,bwC3CzX8iYnD/Li0bXu196iI7no=,iCon4Yg5uBTmZUFAG/qIzkEuUeQ=
-9,8,otfIp5dO4QPAPbQV8FFj62s6+UE=,+ojsgpEcI8F18xP17+YZN6ez87A=
-9,7,otfIp5dO4QPAPbQV8FFj62s6+UE=,pFg6T6Ro0UpIrQHmrmwLSEX+5YE=
-9,6,otfIp5dO4QPAPbQV8FFj62s6+UE=,pFg6T6Ro0UpIrQHmrmwLSEX+5YE=
-12,9,l4JujtiOO4yPL6QGb3SWA//x1qg=,w4uIgRtBIdKu2vD2PReMuKAXUlg=
-12,10,l4JujtiOO4yPL6QGb3SWA//x1qg=,gJfkUUB4/aCOOUDeJcmYHZTxzJU=
-11,11,l4JujtiOO4yPL6QGb3SWA//x1qg=,gJfkUUB4/aCOOUDeJcmYHZTxzJU=
-7,11,l4JujtiOO4yPL6QGb3SWA//x1qg=,dlEBo7aLxb2lqf88cm4yeRGiYwk=
-7,12,l4JujtiOO4yPL6QGb3SWA//x1qg=,hscIjTsoNGtZl7KElg2BrZbrkg8=
-4,11,l4JujtiOO4yPL6QGb3SWA//x1qg=,3XwCTWWayKb0Dk1otN27WSgB5kI=
-10,12,l4JujtiOO4yPL6QGb3SWA//x1qg=,d0+aHeaoUSkpS9GvEb4U4oHYiq4=
-5,11,l4JujtiOO4yPL6QGb3SWA//x1qg=,rxLEFKhlxGwM3b2XeMEhCnKYdQU=
-6,11,l4JujtiOO4yPL6QGb3SWA//x1qg=,rxLEFKhlxGwM3b2XeMEhCnKYdQU=
-7,10,l4JujtiOO4yPL6QGb3SWA//x1qg=,dlEBo7aLxb2lqf88cm4yeRGiYwk=
-6,10,l4JujtiOO4yPL6QGb3SWA//x1qg=,rxLEFKhlxGwM3b2XeMEhCnKYdQU=
-10,11,l4JujtiOO4yPL6QGb3SWA//x1qg=,iCon4Yg5uBTmZUFAG/qIzkEuUeQ=
-9,13,l4JujtiOO4yPL6QGb3SWA//x1qg=,d0+aHeaoUSkpS9GvEb4U4oHYiq4=
-8,13,l4JujtiOO4yPL6QGb3SWA//x1qg=,hscIjTsoNGtZl7KElg2BrZbrkg8=
-7,13,l4JujtiOO4yPL6QGb3SWA//x1qg=,hscIjTsoNGtZl7KElg2BrZbrkg8=
-3,11,l4JujtiOO4yPL6QGb3SWA//x1qg=,3XwCTWWayKb0Dk1otN27WSgB5kI=
-10,13,l4JujtiOO4yPL6QGb3SWA//x1qg=,d0+aHeaoUSkpS9GvEb4U4oHYiq4=
-12,11,l4JujtiOO4yPL6QGb3SWA//x1qg=,gJfkUUB4/aCOOUDeJcmYHZTxzJU=
-4,10,l4JujtiOO4yPL6QGb3SWA//x1qg=,3XwCTWWayKb0Dk1otN27WSgB5kI=
-3,10,l4JujtiOO4yPL6QGb3SWA//x1qg=,3XwCTWWayKb0Dk1otN27WSgB5kI=
-5,10,v0aqpMVWewd3XHNDce7o+Cepiic=,rxLEFKhlxGwM3b2XeMEhCnKYdQU=
-12,8,v0aqpMVWewd3XHNDce7o+Cepiic=,w4uIgRtBIdKu2vD2PReMuKAXUlg=
-12,7,v0aqpMVWewd3XHNDce7o+Cepiic=,mvfhVP+pR0yIf3H7iABSOcY1EnY=
-11,8,v0aqpMVWewd3XHNDce7o+Cepiic=,w4uIgRtBIdKu2vD2PReMuKAXUlg=
-12,6,v0aqpMVWewd3XHNDce7o+Cepiic=,mvfhVP+pR0yIf3H7iABSOcY1EnY=
-11,7,v0aqpMVWewd3XHNDce7o+Cepiic=,mvfhVP+pR0yIf3H7iABSOcY1EnY=
-10,8,v0aqpMVWewd3XHNDce7o+Cepiic=,+ojsgpEcI8F18xP17+YZN6ez87A=
-11,6,v0aqpMVWewd3XHNDce7o+Cepiic=,mvfhVP+pR0yIf3H7iABSOcY1EnY=
-10,6,v0aqpMVWewd3XHNDce7o+Cepiic=,pFg6T6Ro0UpIrQHmrmwLSEX+5YE=
-10,7,v0aqpMVWewd3XHNDce7o+Cepiic=,pFg6T6Ro0UpIrQHmrmwLSEX+5YE=
