-36,22,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-37,23,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-37,21,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-37,22,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-34,18,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-39,20,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-40,20,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-35,19,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-34,19,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-36,19,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-37,19,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-35,18,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-36,18,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-38,22,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-39,22,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-40,22,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-34,17,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-38,21,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-38,23,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-39,21,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-39,23,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-35,17,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-37,18,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-40,21,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-40,23,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-36,17,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-34,20,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-35,20,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-34,21,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-37,17,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-38,18,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-36,20,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-35,21,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-38,19,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-39,18,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-39,17,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-38,17,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-40,18,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-37,20,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-40,17,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-39,19,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-40,19,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-34,22,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-35,22,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-38,20,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-36,21,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-35,23,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-34,23,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-36,23,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-33,23,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-33,22,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-33,21,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-33,20,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-33,19,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-38,16,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-33,18,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-35,16,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-39,16,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-37,16,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-36,16,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-40,16,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-33,17,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-34,16,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-33,16,pEf5lnSRByE3khbjM/zlG0jCewE=,X2UulRnaMGoE02mXTu2aVpJLTTk=
-40,6,pEf5lnSRByE3khbjM/zlG0jCewE=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-33,1,pEf5lnSRByE3khbjM/zlG0jCewE=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-34,1,pEf5lnSRByE3khbjM/zlG0jCewE=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-35,1,pEf5lnSRByE3khbjM/zlG0jCewE=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-33,5,pEf5lnSRByE3khbjM/zlG0jCewE=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-37,1,pEf5lnSRByE3khbjM/zlG0jCewE=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-36,1,pEf5lnSRByE3khbjM/zlG0jCewE=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-38,1,pEf5lnSRByE3khbjM/zlG0jCewE=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-34,5,pEf5lnSRByE3khbjM/zlG0jCewE=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-39,1,pEf5lnSRByE3khbjM/zlG0jCewE=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-40,1,pEf5lnSRByE3khbjM/zlG0jCewE=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-33,0,pEf5lnSRByE3khbjM/zlG0jCewE=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-35,5,pEf5lnSRByE3khbjM/zlG0jCewE=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-36,5,pEf5lnSRByE3khbjM/zlG0jCewE=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-38,5,pEf5lnSRByE3khbjM/zlG0jCewE=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-39,5,pEf5lnSRByE3khbjM/zlG0jCewE=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-37,5,pEf5lnSRByE3khbjM/zlG0jCewE=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-40,5,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-34,0,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-35,0,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-36,0,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-37,0,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-38,0,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-33,4,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-34,4,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-35,4,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-36,4,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-37,4,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-38,4,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-39,4,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-40,4,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-33,3,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-39,0,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-40,0,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-35,3,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-34,3,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-36,3,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-37,3,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-39,3,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-40,3,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-38,3,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-33,2,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-34,2,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-36,2,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-35,2,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-37,2,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-38,2,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-39,2,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-40,2,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-33,6,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-34,6,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-35,6,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-37,6,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-36,6,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-38,6,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-39,6,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-34,11,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,uEXZppGdyT0V4uT0x8BL8oukU0Y=
-33,12,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,uEXZppGdyT0V4uT0x8BL8oukU0Y=
-33,11,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,uEXZppGdyT0V4uT0x8BL8oukU0Y=
-40,13,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,uEXZppGdyT0V4uT0x8BL8oukU0Y=
-33,10,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,uEXZppGdyT0V4uT0x8BL8oukU0Y=
-40,12,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,uEXZppGdyT0V4uT0x8BL8oukU0Y=
-34,12,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,uEXZppGdyT0V4uT0x8BL8oukU0Y=
-35,12,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,uEXZppGdyT0V4uT0x8BL8oukU0Y=
-39,13,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,uEXZppGdyT0V4uT0x8BL8oukU0Y=
-38,8,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,uEXZppGdyT0V4uT0x8BL8oukU0Y=
-40,7,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-38,13,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,uEXZppGdyT0V4uT0x8BL8oukU0Y=
-40,8,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,uEXZppGdyT0V4uT0x8BL8oukU0Y=
-40,9,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,uEXZppGdyT0V4uT0x8BL8oukU0Y=
-40,10,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,uEXZppGdyT0V4uT0x8BL8oukU0Y=
-39,7,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-35,8,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,uEXZppGdyT0V4uT0x8BL8oukU0Y=
-35,11,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,uEXZppGdyT0V4uT0x8BL8oukU0Y=
-39,9,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,uEXZppGdyT0V4uT0x8BL8oukU0Y=
-35,9,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,uEXZppGdyT0V4uT0x8BL8oukU0Y=
-39,10,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,uEXZppGdyT0V4uT0x8BL8oukU0Y=
-33,9,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,uEXZppGdyT0V4uT0x8BL8oukU0Y=
-38,7,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,1SjAtZOds1dp4/UTUCQZd1hSGPU=
-36,11,zA5klhyaRfICQ/7iRjxEtEO3Ucw=,uEXZppGdyT0V4uT0x8BL8oukU0Y=
